Subject Common Name,Subject Org Name,Country Name,Org Unit Name,Validity Period,Key Signature,Serial Number,SHA1,SHA2,Issuer Subject Common Name,Issuer Subject Org Name,Issuer Country,Issuer Org Unit Name
DigiCert Secure Site Pro G5 TLS CN ECC P-384 SHA384 2022 CA1,"DigiCert, Inc.",US,,2023-01-19 => 2033-01-18,EC 384 / sha384ecdsaWithECEncryption,0ae690537bae4926ab0ca45923119799,1ECCE3A6029929D51572B2DCD57709E68BA9D332,D43B3FBC2E6715B33D3D7037200FA9D4181F97492C44DBEBA8FBAE9680D64CD0,DigiCert TLS ECC P384 Root G5,"DigiCert, Inc.",US,
GeoTrust EV G5 TLS CN ECC P-384 SHA384 2022 CA1,"DigiCert, Inc.",US,,2023-01-19 => 2033-01-18,EC 384 / sha384ecdsaWithECEncryption,0d4fbbae92d222636fe64a42868f72a2,86CBECB629DED7295E4A6A5B6CF5AACDED2DFC08,07F55A105E886D191FBD2253283E77B1FC1CCDCC9F26A3E6C7E69706A7593FEF,DigiCert TLS ECC P384 Root G5,"DigiCert, Inc.",US,
Encryption Everywhere G3 TLS ECC P384 SHA384 2023 CA1,"DigiCert, Inc.",US,,2023-02-02 => 2033-02-01,EC 384 / sha384ecdsaWithECEncryption,02b20a412d8f34683bcde248dfc1884a,2AE00516DAEAC5DCC4AC5274DC3F7E1F69B07881,DA1F7CBF322E55CC082276F8519147DFA1E80CBAF7D5799FF771358832ED1712,DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com
DigiCert KMS Solutions LLC GCC High Email CA,"KMS Solutions, LLC",US,,2023-02-14 => 2033-02-13,RSA 2048 / sha256WithRSAEncryption,091efc22fdcaa47f182cff3e0dd69758,03C725D87FDE7C1DF39F912B8E01B469CFEE3537,4CBB63C9CD73883DBDAC9BAA662C356602FB30C4EE68B86642EA12AFBC71D367,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
"Vitalwerks Internet Solutions, No-IP TLS ICA","Vitalwerks Internet Solutions, LLC",US,,2023-02-23 => 2033-02-22,RSA 4096 / sha256WithRSAEncryption,02dcc851af7162baf9df3f55d513b15e,F7542ACE3762E34A1C905A720657C2009E3E736A,2AE0626F9A43EDB2B0A22D410EB06C482EF982563A717A247287C504D79BF980,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
Henkel Secure E-mail CA G2,Henkel AG & Co. KGaA,DE,,2023-05-10 => 2033-05-09,RSA 4096 / sha256WithRSAEncryption,0c8378b363474542d1ac237d44775d9d,E227113B1CC2990018FEE761B8C1F6727206A10A,0872E14A4E2B7B1BA0DE0B785493E0F4B25E2E584A3F3462F0A1901CB7BBE5F0,DigiCert Trusted Root G4,DigiCert Inc,US,www.digicert.com
DigiCert Assured ID G2 Multi Doc Signing RSA4096 SHA384 2023 CA1,"DigiCert, Inc.",US,,2023-05-24 => 2033-05-23,RSA 4096 / sha384WithRSAEncryption,0150453d5b9b79b0b17959de03775b0a,0AFFF318A36D157506CDEBD2673F6986B6D907F6,0D2739351ED2CF711DA26D1D4E3AC787EEFC4145440F3CE6569DB833FE00CFA5,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
GeoTrust Global G2 TLS EUR RSA4096 SHA384 2023 CA1,DigiCert Ireland Limited,IE,,2023-06-14 => 2033-06-13,RSA 4096 / sha384WithRSAEncryption,022d2e3d58b816034640118ff5d3737b,41307B3D27A22AA8835E9640FCCF0C896955C24E,9E7E310303EDA686FCC5F55F7506895B15FF05C780EEEADEAB9D016DB672F3BA,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
GeoTrust Global G3 TLS EUR ECC P384 SHA384 2023 CA1,DigiCert Ireland Limited,IE,,2023-06-14 => 2033-06-13,EC 384 / sha384ecdsaWithECEncryption,055fb21cb139fb093e7834b4a67bcb54,734AFF55350501878C27AAB91F7E324A62E500DB,57E0B33504DBAF6F29A095CB8A297A4ABEC121CE11640EFAFC17594098F6CAA9,DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com
Uniper SE SMIME CA,Uniper IT GmbH,DE,,2023-06-29 => 2033-06-28,RSA 3072 / sha256WithRSAEncryption,08e01c6bf94d8c09494c7611766e071c,DE565F4C010C32CF9F6DE138B79CC671BBB78A73,43067D5EF78F7276DF9B23855BF54E8DDB7DEF0D8B79A365573D05627F0A6638,DigiCert Trusted Root G4,DigiCert Inc,US,www.digicert.com
DigiCert TLS RSA4096 Root G5,"DigiCert, Inc.",US,,2023-07-12 => 2033-07-11,RSA 4096 / sha384WithRSAEncryption,053bb5c81c7f454d7eb9e446a2a98a7e,F82F24783B6CCBE9DA314198926EE287C26EDEF2,048E39BBB6B15EF83525F163192CEA0DF21D3FFABAFAB7C63909FB1553EE4966,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
SGN FISGLOBAL PUBLIC CA 2,"Fidelity National Information Services, Inc.",US,Class 2 Managed PKI Individual Subscriber CA,2023-07-19 => 2033-07-18,RSA 2048 / sha256WithRSAEncryption,09c80d05d80bc03ec0205373caf8a289,24BB43AFE86C2F421251D5130E0B9A8281455F0F,15F06C6C39DB15F8C14EEFA6B793403F30C7EDDB8C99408DBE36FC3EE9D56913,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
CrowdStrike Federal EV RSA CA G1,"CrowdStrike, Inc.",US,,2023-08-15 => 2033-08-14,RSA 4096 / sha256WithRSAEncryption,053eda682b886a679ffa26fba907f91f,D7408B393F6E118FD053E1B21EEC1F17E91A3BF2,EDEDD0053CB844592E673EF2A081C15B38EE3ECBEB5856C9A4FE9B7169FAFFE7,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
DigiCert Assured G2 mPKI SMIME RSA4096 SHA384 2023 CA1,"DigiCert, Inc.",US,,2023-08-30 => 2033-08-29,RSA 4096 / sha384WithRSAEncryption,0cc848f3a7a99bbb2585a55ff127b436,5729F8290DE44522DCAB135A5BFB48CD1E4932FA,BE1AF7D2FFED61A2140D610482952450E380448F9CAB9D63C6CDE2014A0ADE0A,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
DigiCert Assured G2 SMIME RSA4096 SHA384 2023 CA1,"DigiCert, Inc.",US,,2023-08-30 => 2033-08-29,RSA 4096 / sha384WithRSAEncryption,0b50dc32e418e05e97edfc62f2fcbe68,D6B4944DA2E718B13CA90D180A2AE87B139090D5,0F18E75571996FD1F75BE6CC6186B045EA2E76FB70A1FDEBFE9CB923A010EB43,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
DigiCert Global G3 mPKI SMIME ECC P384 SHA384 2023 CA1,"DigiCert, Inc.",US,,2023-08-30 => 2033-08-29,EC 384 / sha384ecdsaWithECEncryption,040b488d3b87add17613e2e78911844a,14F8585664E9CB0DA8D2069AE11498CB3015ADB8,EB46C072E983B1F6F1E34C397CF7064E77D921ED82E913A27224668FE8C25901,DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com
DigiCert TLS RSA4096 Root G5,"DigiCert, Inc.",US,,2023-10-03 => 2033-10-02,RSA 4096 / sha384WithRSAEncryption,0d6f6c9f018abcf73e604111d0a3f18a,528DA1126DD15213B3BB36B19EF96B5A747437F7,1C8C70B263CB13A9E6EE3F097A9673194CC9D686BC14A72C8CDC705F2C0E68A7,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
GE Aerospace SMIME Issuing CA 1,GE Aerospace,US,,2023-10-11 => 2033-10-10,RSA 4096 / sha256WithRSAEncryption,0595f14b123773e5080cf7cecc099e26,D4CD5BCA8A992610253AF109326ADF1F93D5DE3B,A62553F0504B752EDB55E81973A0CE3D2462AB9F41A1D720716788F3617F78E7,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
M.H. Alshaya Co. W.L.L. Public RSA User CA1,M.H. Alshaya Co. WLL,KW,,2023-12-13 => 2033-12-12,RSA 2048 / sha256WithRSAEncryption,0b192dc78e5d337e4bfb0954e9f8496d,D512A0812B40E52D3415CA8BE21D0BF8437E6EEE,4B3EC62A1FC5155C5864CB3963D9F77B506C48A07AB50E97DCA928AAD77859E4,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
BT Corporate User - Public Trust CA3,British Telecommunications plc,GB,,2024-02-27 => 2034-02-26,RSA 4096 / sha384WithRSAEncryption,08dadc1580c97e6794d67980b9b3bf7a,E3C9C53E0A8C02DE0BCF2DBDB2DB318D9F4193A3,01914E03C37A07A5B7A20BB9D1F9652C966658DEEA52921E3699D233E3FC68AD,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
Tesla Public RSA TLS Issuing CA 2024,"Tesla, Inc.",US,,2024-03-13 => 2034-03-12,RSA 4096 / sha384WithRSAEncryption,04b1c8aceb641b8f912ca62144013f25,3986B9F819C6F8479166ADDAD589B5E11D44A0EE,32952030B947D80858A87425788518BDF6D94A631D55E20117585C89EBB29197,DigiCert TLS RSA4096 Root G5,"DigiCert, Inc.",US,
DigiCert Assured G2 SMIME RSA4096 SHA384 2024 CA1,"DigiCert, Inc.",US,,2024-03-13 => 2034-03-12,RSA 4096 / sha384WithRSAEncryption,0d90e28c4a6197845e5e325d2bb1186f,67C9FB1E603CFDD4AFB6C69EA507F74D6C6A6A76,CD5729AD30AC925A6B4985972BA93CD0550C6430616EC057D887AE79D00A9D58,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
Tesla China Public RSA TLS Issuing CA 2024,"Tesla, Inc.",US,,2024-03-13 => 2034-03-12,RSA 4096 / sha384WithRSAEncryption,0e99822d933e4a0efb9f312f57f48a3c,08919E16F6BCFEE4F79A36443A6122EDDB42429B,7754CAB7C25AD2605A681E3A04187C1E3B3A46F188A8247DC86E02A0FC336F91,DigiCert TLS RSA4096 Root G5,"DigiCert, Inc.",US,
LMAX Trust Services CA X3,LMAX Limited,GB,,2024-04-03 => 2034-04-02,EC 256 / sha384ecdsaWithECEncryption,03e3957c67fcfe07076475c86439b7ad,00B9B818C7163964543A0E305EF10F5C4613C7FF,51D6C9A0CE4146768E730A5AD77BCA863949FA0D74108FF9B6AD48FC35DE0DE9,DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com
LMAX Trust Services CA R3,LMAX Limited,GB,,2024-04-03 => 2034-04-02,RSA 2048 / sha256WithRSAEncryption,0c8f42378b51318a41d79854e24e1a2c,632EAC8688FC6C46E0F44DF58AA722199B038F55,70D29802ADD470C775BA7CBEC3BB5FFC473DD5096CBC4E59AF0B78D18A9A31D6,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
Adacom S.A. Class 2 - Public Trust CA G3,Adacom S.A.,GR,,2024-04-03 => 2034-04-02,RSA 4096 / sha256WithRSAEncryption,03c98f889eb2873bb0a96c03a54765b0,0775A50CE60C2992750538F625A0FC869A7CED7C,74F3D438C526D37BA2775BF5E9F57D32E09F95ACAA25F0AC3A7D57B096C30343,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
Adacom S.A. Class 1 - Public Trust CA G3,Adacom S.A.,GR,,2024-04-03 => 2034-04-02,RSA 4096 / sha256WithRSAEncryption,0243a868892124f121b9778ad42afcdf,320A8CD232810CC6D0581F9611260CF87528A6F4,F76881339118572F9568095BE6E81D5252BC3E2EB3A5BB64D9EEEC75D54C705A,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
ADACOM Class 2 Public Trust CA G3,Adacom S.A.,GR,,2024-04-03 => 2034-04-02,RSA 4096 / sha256WithRSAEncryption,0a47d5c354e822645f4a9e8daf307824,B58A88E59A45C8E895EBB982F0993C6DDE98CB47,11847D4866674DB8A00D0CD74EB2E13143E449B1AC3BB314A6257D796BAF3780,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
Verizon Global Root CA,Verizon Business,US,OmniRoot,2009-07-30 => 2034-07-30,RSA 2048 / sha256WithRSAEncryption,01,912198EEF23DCAC40939312FEE97DD560BAE49B1,68AD50909B04363C605EF13581A939FF2C96372E3F12325B0A6861E1D59F6603,Verizon Global Root CA,Verizon Business,US,OmniRoot
DigiCert Assured ID Client CA G2,DigiCert Inc,US,www.digicert.com,2019-09-23 => 2034-09-23,RSA 2048 / sha256WithRSAEncryption,0ffae1f31a2b433c3d9ae16d643b588b,7C770357099659B40DA4C4BA67785D5423A013C8,9E12D6E13DDD53A890A2B3A37423AE5E457731A7B34A153992F1EF1F5489A45E,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
DigiCert Assured ID Client CA G3,DigiCert Inc,US,www.digicert.com,2019-09-23 => 2034-09-23,EC 384 / sha384ecdsaWithECEncryption,0cec07ec6125489b5bc4dd0aecd5d621,68E3148895A1E2D06932246ACBF783416EFC7F7D,14FAFCA84BDB8B0EC32719272BE730FE18D6FC29301C5CF789400596EC429AFE,DigiCert Assured ID Root G3,DigiCert Inc,US,www.digicert.com
DigiCert Global Client CA G2,DigiCert Inc,US,www.digicert.com,2019-09-23 => 2034-09-23,RSA 2048 / sha256WithRSAEncryption,0347453ce1a89270d843fe6f3039ea50,882AB13816181D135D57764C5307BA01F78FC052,A449DBAB6D4C035FAAFD9D045891FE98ABD73D286268A8A83F854145551692E3,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
DigiCert Global Client CA G3,DigiCert Inc,US,www.digicert.com,2019-09-23 => 2034-09-23,EC 384 / sha384ecdsaWithECEncryption,050a2ad1c8395cf2f71856071e3223cc,30D98CE6648D420276A2AEE62601C30E20CEF59B,BA361260FF1D46031686305E082DE836D4A320466E0DE9E013F00CDEDDD62317,DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com
Symantec Class 2 Individual Signing RSA CA,Symantec Corporation,US,Symantec Trust Network,2015-01-22 => 2035-01-20,RSA 2048 / sha256WithRSAEncryption,262cbfb5f36d78a360be1dc844628d1d,3C8BFCF7C6047C6EDC9D2FEB2F10C22D711519AC,4E74475D2C33E1DD4732306B79712B5EE6997C2DBDF596CC8BD1362163DAA4F4,Symantec Class 2 Signing RSA Intermediate CA,Symantec Corporation,US,Symantec Trust Network
DigiCert G5 CS ECC SHA384 2021 CA1,"DigiCert, Inc.",US,,2021-02-11 => 2036-02-10,EC 384 / sha384ecdsaWithECEncryption,0d926818addd3c47758f0ace9379b2e7,231ACD6787B541F5590D943DF258569D7C6A02CE,EDAECE94C3C0F7C3239312EAAFB7F6D499410A55D0E008CB6A64779DAD3A1998,DigiCert CS ECC P384 Root G5,"DigiCert, Inc.",US,
DigiCert G5 CS RSA4096 SHA384 2021 CA1,"DigiCert, Inc.",US,,2021-02-11 => 2036-02-10,RSA 4096 / sha384WithRSAEncryption,010262e16224ca6dfef584f8c63048db,0669D9AE862E9CFE2BA5B488EE72DBDCD4FAD041,26A9454579B138E765087276AF42C1C206C8B2ED0DE6639D1BA992626A797A91,DigiCert CS RSA4096 Root G5,"DigiCert, Inc.",US,
Individual Certificate Issuance Service CA,DigiCert Japan G.K.,JP,,2021-03-11 => 2036-03-10,RSA 2048 / sha256WithRSAEncryption,0af760fc6807345f5e123d559079939e,AFBEDBE21AE24DC27A0C816E5CC451A9FD4DA0FF,1C8DF080957A9B79F31D090297B047DCD6B541CBC0A83FDFF0674A2004BFCDA6,DigiCert Global Root G2,DigiCert Inc,US,www.digicert.com
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1,"DigiCert, Inc.",US,,2021-04-29 => 2036-04-28,RSA 4096 / sha384WithRSAEncryption,08ad40b260d29c4c9f5ecda9bd93aed9,7B0F360B775F76C94A12CA48445AA2D2A875701C,46011EDE1C147EB2BC731A539B7C047B7EE93E48B9D3C3BA710CE132BBDFAC6B,DigiCert Trusted Root G4,DigiCert Inc,US,www.digicert.com
DigiCert Global G3 Code Signing ECC SHA384 2021 CA1,"DigiCert, Inc.",US,,2021-04-29 => 2036-04-28,EC 384 / sha384ecdsaWithECEncryption,0fb8a740b9158d035143bc59d9f04029,8F5C0C8E414AF89DBFF272125E28D417EE5FF559,35769D41EF436A4D63DDB00AB11C6CE968989FCDD829E7018F5DB90AC4BD3CD0,DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com
Trust Italia Shared Client Authentication Issuing CA,Trust Italia S.p.A.,IT,,2021-06-24 => 2036-06-23,RSA 2048 / sha256WithRSAEncryption,0764279c0bbd3d5ae2619cee72b302fd,9E87D99D7103B737DDF2661AB893E1DE6FB2D7C0,7A4697191E9D97412B755F56E2B369A32DDC68488AEB9226CFD03E322FEC539B,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
Trust Italia Intermediate CA,Trust Italia S.p.A.,IT,,2021-06-28 => 2036-06-27,RSA 2048 / sha256WithRSAEncryption,094ef5b359198d4b8157f15ef2d6a656,46C114B0950969147F867A77284DC9C5FB37487D,1D64D347A041AE7A4F9545047E3760D16ECF98360CDF7888A1CC23C2AFA3BC27,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only",1999-10-01 => 2036-07-16,RSA 2048 / sha1WithRSAEncryption,6170cb498c5f984529e7b0a6d9505b7a,61EF43D77FCAD46151BC98E0C35912AF9FEB6311,92A9D9833FE1944DB366E8BFAE7A95B6480C2D6C6C2A1BE65D4236B608FCA1BB,VeriSign Class 2 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
VeriSign Class 1 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only",1999-10-01 => 2036-07-16,RSA 2048 / sha1WithRSAEncryption,008b5b75568454850b00cfaf3848ceb1a4,204285DCF7EB764195578E136BD4B7D1E98E46A5,CBB5AF185E942A2402F9EACBC0ED5BB876EEA3C1223623D00447E4F3BA554B65,VeriSign Class 1 Public Primary Certification Authority - G3,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 1999 VeriSign, Inc. - For authorized use only"
DigiCert Global G3 Code Signing ECC P256 SHA384 2021 CA1,"DigiCert, Inc.",US,,2021-07-28 => 2036-07-27,EC 256 / sha384ecdsaWithECEncryption,020b5a3ffa5866424fa682fd07efdd19,83706D32A3DF8F02C485F8B3112DD2A412BC5799,DDF122E12D2BE604BEEF8A4A55C5EB802E19D5B8D8E1AF994580BD92F4A179E3,DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com
DigiCert Trusted G4 Code Signing RSA4096 SHA256 2021 CA1,"DigiCert, Inc.",US,,2021-07-28 => 2036-07-27,RSA 4096 / sha256WithRSAEncryption,0e4d67f64316c92a3b7a17cc46976a8f,8FB28DD3CFFA5D286E7C718AA907CB4F9B1767C2,47818F36F1DBA7D4F2A29360DB710E9BD75E3B13613618AAD45C01A10626523A,DigiCert Trusted Root G4,DigiCert Inc,US,www.digicert.com
Abbott Laboratories Secure Code Signing CA - G2,Abbott Laboratories Inc.,US,,2021-11-19 => 2036-11-18,RSA 4096 / sha256WithRSAEncryption,0288ce82958b17fecf1a5da020cead31,CA0C8A90419FA174B92E55726300D837E5B24047,481E80747EC14339A968C374B8BDF3FFA6EBB1F38A09E7D01360DE265BE7B90C,DigiCert Trusted Root G4,DigiCert Inc,US,www.digicert.com
Riverbed Certificate Issuer - G2,"Riverbed Technology, Inc.",US,,2021-12-07 => 2036-12-06,RSA 4096 / sha256WithRSAEncryption,0c6078eb4ff5a4fb27cbbab8b47ec4d3,0D42AD6050A33BF18172300F44B3B5411487361F,8EF3DB3C6DD26AE8B6DF5087FDAFE023092CC524F8E0271A45FE9416AEF43854,DigiCert Trusted Root G4,DigiCert Inc,US,www.digicert.com
RVBD ENG Certificate Issuer - G2,"Riverbed Technology, Inc.",US,,2021-12-07 => 2036-12-06,RSA 4096 / sha256WithRSAEncryption,0cc39a95f1d7f3db16cb29d671bb36d9,1BDB8D03DB65A93CFA1F3EB813BE6F699F6F2FCA,AB422C705556BB41DB8663FFBF288B91E16B06EBCEBF5BAD1095B4FACB38FE39,DigiCert Trusted Root G4,DigiCert Inc,US,www.digicert.com
Verokey High Assurance Secure Code EV,Verokey,AU,,2022-03-17 => 2037-03-16,RSA 4096 / sha384WithRSAEncryption,0adb378e581d07f476045921b8b8ff54,A937510DB52D325C764357DE3F0FB332E9CAAA72,E03E9D15D653BCA7181522B98CBA4311E509FB81BF4FA646DDFA569B001C8E63,DigiCert Trusted Root G4,DigiCert Inc,US,www.digicert.com
Verokey Secure Code,Verokey,AU,,2022-03-17 => 2037-03-16,RSA 4096 / sha384WithRSAEncryption,01b144fb861a74fdc9856aa6b0616b5a,22EE6E10707921F63DEC3220DAA31A06DF8700FA,3877D964C1983E41940D849D3ABB5EF0C8CA07D430B0DA779067E29FB700797E,DigiCert Trusted Root G4,DigiCert Inc,US,www.digicert.com
DigiCert Trusted G4 RSA4096 SHA256 TimeStamping CA,"DigiCert, Inc.",US,,2022-03-23 => 2037-03-22,RSA 4096 / sha256WithRSAEncryption,073637b724547cd847acfd28662a5e5b,B6C8AF834D4E53B673C76872AA8C950C7C54DF5F,281734D4592D1291D27190709CB510B07E22C405D5E0D6119B70E73589F98ACF,DigiCert Trusted Root G4,DigiCert Inc,US,www.digicert.com
DigiCert CS ECC P384 Root G5,"DigiCert, Inc.",US,,2022-05-19 => 2037-05-18,EC 384 / sha384ecdsaWithECEncryption,051faeb3765ad825b9311ad036a91c9a,7CC2E30198D91D5F0447C1EF062C05597E03AB41,2F30A9B2F110FB7B7C07C1E2CD652C3B71392D55AB7402E3F40D56F414540622,DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com
DigiCert CS RSA4096 Root G5,"DigiCert, Inc.",US,,2022-05-19 => 2037-05-18,RSA 4096 / sha384WithRSAEncryption,0ebe11d54cc7abfe1aa4ad2984b71e2f,5F89F91CE3C68F32FC3DD6D9C6F175F5B4C0BABB,63A9756FF8A0DB5CBF94C97CD894DBAEED4BB1BD2ECFB890A9E55336FECDF060,DigiCert Trusted Root G4,DigiCert Inc,US,www.digicert.com
DigiCert G5 Code Signing ECC P256 SHA384 2022 CA1,"DigiCert, Inc.",US,,2022-05-19 => 2037-05-18,EC 256 / sha384ecdsaWithECEncryption,03d3f699c421e917b857b865cdf74c30,D4E1E0B8D88283E2A9E1EBC5C38FF47210B56D5C,C5EBBAF62A45DA6D2B4132F970DD281CFA1FE4F1CA86246B726A0EBDF77454CE,DigiCert CS ECC P384 Root G5,"DigiCert, Inc.",US,
DigiCert G5 Code Signing ECC P384 SHA384 2022 CA1,"DigiCert, Inc.",US,,2022-05-19 => 2037-05-18,EC 384 / sha384ecdsaWithECEncryption,08f47fce6bbb54aba0c81d1a85057afd,BA34C374517F99F54C30677705C6646F3FFE71BA,327F4DEAFFD4EAC5A863724E483033580AD68FC0373A4F4D20C7DBECDD25B5DD,DigiCert CS ECC P384 Root G5,"DigiCert, Inc.",US,
DigiCert G5 Code Signing RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",US,,2022-05-19 => 2037-05-18,RSA 4096 / sha256WithRSAEncryption,0361fd1338990a7be205e019e9d2dbab,D2BCBA5055BFFD725F4EAF654D577CC6FA4FAA5F,2DDE0BF74C225CE090EEB57F60A4C307E636B9B0DB20ECD362EEA49AB9AC46BC,DigiCert CS RSA4096 Root G5,"DigiCert, Inc.",US,
DigiCert G5 Code Signing RSA4096 SHA384 2022 CA1,"DigiCert, Inc.",US,,2022-05-19 => 2037-05-18,RSA 4096 / sha384WithRSAEncryption,0e82e94bcf708a6ff5fa0d726c1d25a0,9BD77EC36D46F50E868AA2321E09F520D41B1D50,F8D85D3FA345C654CF794DD3C8CE96866960505A170F7A057B5C5086208C9FA3,DigiCert CS RSA4096 Root G5,"DigiCert, Inc.",US,
LMAX Trust Services CA X2,LMAX Limited,GB,,2022-06-30 => 2037-06-29,EC 256 / sha384ecdsaWithECEncryption,054b93ef7fcc6ef0d2f696b426d00f06,FE77617A945A241D9D88C7A7793192D7EE988A95,ADBF61297BC10F2C4150F26E6A94DA024DA60854AB5DCACED1C8486456838735,DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com
LMAX Trust Services CA R2,LMAX Limited,GB,,2022-08-17 => 2037-08-16,RSA 2048 / sha256WithRSAEncryption,05d053206f0db28ed105424b03bd94f6,89E8A12C58ADE1172AD6C3980F753F03DA4A1E18,84F83527414D88C44BFD875A8521DD0C3BFC38190848DBC24914A22B24AFBC9C,DigiCert Assured ID Root G2,DigiCert Inc,US,www.digicert.com
DigiCert TLS ECC P384 Root G5,"DigiCert, Inc.",US,,2022-09-21 => 2037-09-20,EC 384 / sha384ecdsaWithECEncryption,0dd88f3dd0df3f2713312b9d42269ee7,5C00E66EB3B603E565BA8FB606CEC6904F2B5D96,D92E93252EABCA950870B94331990963A2DD5DB96D833C82B08E41AFD1719178,DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com
VeriSign Universal Root Certification Authority,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 2008 VeriSign, Inc. - For authorized use only",2008-04-02 => 2037-12-01,RSA 2048 / sha256WithRSAEncryption,401ac46421b31321030ebbe4121ac51d,3679CA35668772304D30A5FB873B0FA77BB70D54,2399561127A57125DE8CEFEA610DDF2FA078B5C8067F4E828290BFB860E84B3C,VeriSign Universal Root Certification Authority,"VeriSign, Inc.",US,"VeriSign Trust Network,(c) 2008 VeriSign, Inc. - For authorized use only"
Symantec Class 2 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network,2011-10-18 => 2037-12-01,RSA 2048 / sha256WithRSAEncryption,64829efc371e745dfc97ff97c8b1ff41,40B331A0E9BFE855BC3993CA704F4EC251D41D8F,CB627D18B58AD56DDE331A30456BC65C601A4E9B18DEDCEA08E7DAAA07815FF0,Symantec Class 2 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network
Symantec Class 3 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network,2012-10-18 => 2037-12-01,RSA 4096 / sha384WithRSAEncryption,65637185d36f45c68f7f31f909879282,26A16C235A2472229B23628025BC8097C88524A1,B32396746453442F353E616292BB20BBAA5D23B546450FDB9C54B8386167D529,Symantec Class 3 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network
Symantec Class 3 Public Primary Certification Authority - G4,Symantec Corporation,US,Symantec Trust Network,2012-10-18 => 2037-12-01,EC 384 / sha384ecdsaWithECEncryption,4c79b59a289c763164f58944d09102de,58D52DB93301A4FD291A8C9645A08FEE7F529282,53DFDFA4E297FCFE07594E8C62D5B8AB06B32C7549F38A163094FD6429D5DA43,Symantec Class 3 Public Primary Certification Authority - G4,Symantec Corporation,US,Symantec Trust Network
Symantec Class 1 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network,2011-10-18 => 2037-12-01,RSA 2048 / sha256WithRSAEncryption,243275f21d2fd20933f7b46acad0f398,517F611E29916B5382FB72E744D98DC3CC536D64,9D190B2E314566685BE8A889E27AA8C7D7AE1D8AADDBA3C1ECF9D24863CD34B9,Symantec Class 1 Public Primary Certification Authority - G6,Symantec Corporation,US,Symantec Trust Network
DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com,2013-08-01 => 2038-01-15,EC 384 / sha384ecdsaWithECEncryption,055556bcf25ea43535c3a40fd5ab4572,7E04DE896A3E666D00E687D33FFAD93BE83D349E,31AD6648F8104138C738F39EA4320133393E3A18CC02296EF97C2AC9EF6731D0,DigiCert Global Root G3,DigiCert Inc,US,www.digicert.com
